date,sku_id,units_sold,revenue,unit_price,promo_flag
2024-12-18,SKU_014,1.0,1227.34,1227.34,0
2024-12-18,SKU_016,3.0,19073.79,6357.93,0
2024-12-18,SKU_017,1.0,2494.82,2494.82,0
2024-12-18,SKU_018,2.0,7907.04,3953.52,0
2024-12-18,SKU_019,2.0,12578.58,6289.29,0
2024-12-18,SKU_020,1.0,882.63,882.63,0
2024-12-18,SKU_021,1.0,6554.34,6554.34,0
2024-12-18,SKU_023,3.0,6394.83,2131.61,0
2024-12-18,SKU_024,3.0,23258.25,7752.75,0
2024-12-18,SKU_026,3.0,12238.77,4079.59,1
2024-12-18,SKU_027,1.0,7051.64,7051.64,0
2024-12-18,SKU_029,2.0,3971.34,1985.67,0
2024-12-18,SKU_030,2.0,984.76,492.38,0
2024-12-18,SKU_031,1.0,7071.92,7071.92,0
2024-12-18,SKU_032,3.0,7373.88,2457.96,0
2024-12-18,SKU_033,1.0,7546.12,7546.12,0
2024-12-18,SKU_034,2.0,12900.38,6450.19,0
2024-12-18,SKU_035,9.0,40963.59,4551.51,0
2024-12-18,SKU_036,4.0,24567.84,6141.96,0
2024-12-18,SKU_037,3.0,5286.03,1762.01,0
2024-12-18,SKU_038,4.0,4701.44,1175.36,0
2024-12-18,SKU_039,1.0,3306.01,3306.01,0
2024-12-18,SKU_042,1.0,6896.18,6896.18,0
2024-12-18,SKU_043,10.0,65217.0,6521.7,0
2024-12-18,SKU_044,1.0,4535.79,4535.79,0
2024-12-18,SKU_045,4.0,15725.28,3931.32,0
2024-12-18,SKU_050,4.0,25480.6,6370.15,0
2024-12-18,SKU_051,1.0,8195.13,8195.13,0
2024-12-18,SKU_052,3.0,4134.0,1378.0,0
2024-12-18,SKU_054,2.0,8235.08,4117.54,0
2024-12-18,SKU_056,2.0,10218.9,5109.45,0
2024-12-18,SKU_057,4.0,15498.16,3874.54,0
2024-12-18,SKU_060,1.0,7214.79,7214.79,0
2024-12-18,SKU_061,2.0,6585.04,3292.52,0
2024-12-18,SKU_062,2.0,17946.78,8973.39,0
2024-12-18,SKU_064,1.0,8565.65,8565.65,0
2024-12-18,SKU_065,1.0,2068.28,2068.28,0
2024-12-18,SKU_068,6.0,21389.16,3564.86,0
2024-12-18,SKU_069,4.0,30329.24,7582.31,0
2024-12-18,SKU_070,12.0,89858.28,7488.19,0
2024-12-18,SKU_071,10.0,39363.4,3936.34,0
2024-12-18,SKU_072,1.0,6363.95,6363.95,0
2024-12-18,SKU_073,7.0,7641.2,1091.6,0
2024-12-18,SKU_074,3.0,1546.26,515.42,0
2024-12-18,SKU_075,3.0,18198.3,6066.1,0
2024-12-18,SKU_076,2.0,3688.34,1844.17,0
2024-12-18,SKU_077,18.0,18107.1,1005.95,1
2024-12-18,SKU_078,2.0,4618.26,2309.13,0
2024-12-18,SKU_079,1.0,7354.13,7354.13,0
2024-12-18,SKU_080,3.0,7788.66,2596.22,0
2024-12-18,SKU_083,4.0,36609.88,9152.47,0
2024-12-18,SKU_084,4.0,19841.0,4960.25,0
2024-12-18,SKU_085,1.0,8119.3,8119.3,0
2024-12-18,SKU_089,8.0,16401.68,2050.21,0
2024-12-18,SKU_094,1.0,732.98,732.98,0
2024-12-18,SKU_095,6.0,32268.24,5378.04,0
2024-12-18,SKU_096,1.0,6248.5,6248.5,0
2024-12-18,SKU_097,12.0,43758.24,3646.52,0
2024-12-18,SKU_098,5.0,15125.45,3025.09,0
2024-12-18,SKU_099,11.0,52657.22,4787.02,0
2024-12-18,SKU_101,1.0,1499.1,1499.1,0
2024-12-18,SKU_103,1.0,609.35,609.35,0
2024-12-18,SKU_108,3.0,24143.97,8047.99,0
2024-12-18,SKU_109,1.0,3886.47,3886.47,0
2024-12-18,SKU_111,1.0,5382.94,5382.94,0
2024-12-18,SKU_113,1.0,1691.11,1691.11,0
2024-12-18,SKU_114,1.0,3813.08,3813.08,0
2024-12-18,SKU_116,1.0,1826.64,1826.64,0
2024-12-18,SKU_119,1.0,1771.84,1771.84,0
2024-12-18,SKU_120,1.0,984.31,984.31,0
2024-12-18,SKU_121,1.0,2511.38,2511.38,0
2024-12-18,SKU_124,2.0,2842.94,1421.47,0
2024-12-18,SKU_125,1.0,6602.63,6602.63,0
2024-12-18,SKU_126,1.0,393.38,393.38,0
2024-12-18,SKU_128,1.0,4175.75,4175.75,0
2024-12-18,SKU_129,1.0,3002.02,3002.02,0
2024-12-18,SKU_132,12.0,22974.24,1914.52,0
2024-12-18,SKU_134,1.0,5950.24,5950.24,0
2024-12-18,SKU_135,1.0,4281.66,4281.66,0
2024-12-18,SKU_137,2.0,10258.96,5129.48,0
2024-12-18,SKU_138,7.0,4386.9,626.7,0
2024-12-18,SKU_142,2.0,13952.58,6976.29,0
2024-12-18,SKU_143,1.0,7320.51,7320.51,0
2024-12-18,SKU_144,1.0,1526.38,1526.38,0
2024-12-18,SKU_145,2.0,13594.48,6797.24,0
2024-12-18,SKU_146,1.0,5247.89,5247.89,0
2024-12-18,SKU_147,2.0,13872.52,6936.26,0
2024-12-18,SKU_150,1.0,2455.9,2455.9,0
2024-12-18,SKU_151,3.0,19902.87,6634.29,0
2024-12-18,SKU_153,2.0,7783.38,3891.69,0
2024-12-18,SKU_154,1.0,6136.38,6136.38,0
2024-12-18,SKU_155,3.0,13874.28,4624.76,0
2024-12-18,SKU_156,1.0,6221.33,6221.33,0
2024-12-18,SKU_161,1.0,4679.75,4679.75,0
2024-12-18,SKU_163,1.0,2779.07,2779.07,0
2024-12-18,SKU_164,10.0,65868.9,6586.89,0
2024-12-18,SKU_167,2.0,16166.8,8083.4,0
2024-12-18,SKU_169,2.0,7420.8,3710.4,0
2024-12-18,SKU_170,6.0,23163.96,3860.66,0
2024-12-18,SKU_171,2.0,2551.08,1275.54,0
2024-12-18,SKU_172,1.0,2542.89,2542.89,0
2024-12-18,SKU_173,3.0,10632.48,3544.16,0
2024-12-18,SKU_174,3.0,13731.33,4577.11,0
2024-12-18,SKU_175,5.0,8774.5,1754.9,0
2024-12-18,SKU_176,7.0,25427.15,3632.45,0
2024-12-18,SKU_179,1.0,3373.13,3373.13,0
2024-12-18,SKU_180,2.0,8325.14,4162.57,1
2024-12-18,SKU_181,1.0,1198.52,1198.52,0
2024-12-18,SKU_182,2.0,5671.0,2835.5,0
2024-12-18,SKU_184,2.0,2901.76,1450.88,0
2024-12-18,SKU_185,2.0,13292.48,6646.24,0
2024-12-18,SKU_186,14.0,82375.16,5883.94,0
2024-12-18,SKU_187,10.0,25998.8,2599.88,0
2024-12-18,SKU_189,2.0,3476.6,1738.3,0
2024-12-18,SKU_192,1.0,1546.05,1546.05,0
2024-12-18,SKU_193,1.0,8292.89,8292.89,0
2024-12-18,SKU_194,3.0,2836.14,945.38,0
2024-12-18,SKU_195,1.0,3140.04,3140.04,0
2024-12-18,SKU_197,5.0,16178.7,3235.74,0
2024-12-18,SKU_198,2.0,11784.32,5892.16,0
2024-12-19,SKU_002,1.0,7369.09,7369.09,0
2024-12-19,SKU_003,2.0,14155.5,7077.75,0
2024-12-19,SKU_004,2.0,8492.8,4246.4,0
2024-12-19,SKU_006,2.0,3690.08,1845.04,0
2024-12-19,SKU_007,2.0,10947.36,5473.68,0
2024-12-19,SKU_010,1.0,1955.3,1955.3,0
2024-12-19,SKU_014,2.0,2454.68,1227.34,0
2024-12-19,SKU_016,1.0,6357.93,6357.93,0
2024-12-19,SKU_017,2.0,4989.64,2494.82,0
2024-12-19,SKU_018,1.0,3953.52,3953.52,0
2024-12-19,SKU_019,2.0,12578.58,6289.29,0
2024-12-19,SKU_020,7.0,5567.94,795.42,1
2024-12-19,SKU_021,2.0,13108.68,6554.34,0
2024-12-19,SKU_023,3.0,6394.83,2131.61,0
2024-12-19,SKU_024,2.0,15505.5,7752.75,0
2024-12-19,SKU_026,2.0,8843.82,4421.91,0
2024-12-19,SKU_027,1.0,7051.64,7051.64,0
2024-12-19,SKU_028,1.0,2004.11,2004.11,0
2024-12-19,SKU_029,2.0,3971.34,1985.67,0
2024-12-19,SKU_031,1.0,7071.92,7071.92,0
2024-12-19,SKU_032,7.0,17205.72,2457.96,0
2024-12-19,SKU_035,10.0,45515.1,4551.51,0
2024-12-19,SKU_036,5.0,30709.8,6141.96,0
2024-12-19,SKU_037,1.0,1762.01,1762.01,0
2024-12-19,SKU_038,1.0,1175.36,1175.36,0
2024-12-19,SKU_039,1.0,3306.01,3306.01,0
2024-12-19,SKU_041,1.0,8294.45,8294.45,1
2024-12-19,SKU_042,2.0,13792.36,6896.18,0
2024-12-19,SKU_043,9.0,58695.3,6521.7,0
2024-12-19,SKU_044,1.0,4535.79,4535.79,0
2024-12-19,SKU_045,4.0,15725.28,3931.32,0
2024-12-19,SKU_050,5.0,31850.75,6370.15,0
2024-12-19,SKU_051,2.0,16390.26,8195.13,0
2024-12-19,SKU_052,3.0,4134.0,1378.0,0
2024-12-19,SKU_053,1.0,2432.09,2432.09,1
2024-12-19,SKU_056,5.0,22781.9,4556.38,1
2024-12-19,SKU_057,3.0,11623.62,3874.54,0
2024-12-19,SKU_061,1.0,3292.52,3292.52,0
2024-12-19,SKU_062,1.0,8973.39,8973.39,0
2024-12-19,SKU_064,1.0,8565.65,8565.65,0
2024-12-19,SKU_065,3.0,5484.09,1828.03,1
2024-12-19,SKU_066,1.0,501.56,501.56,0
2024-12-19,SKU_067,1.0,1032.18,1032.18,0
2024-12-19,SKU_068,6.0,21389.16,3564.86,0
2024-12-19,SKU_069,3.0,22746.93,7582.31,0
2024-12-19,SKU_070,15.0,112322.85,7488.19,0
2024-12-19,SKU_071,12.0,47236.08,3936.34,0
2024-12-19,SKU_072,2.0,12727.9,6363.95,0
2024-12-19,SKU_073,10.0,10916.0,1091.6,0
2024-12-19,SKU_075,1.0,6066.1,6066.1,0
2024-12-19,SKU_076,5.0,9220.85,1844.17,0
2024-12-19,SKU_077,12.0,13544.76,1128.73,0
2024-12-19,SKU_079,2.0,14708.26,7354.13,0
2024-12-19,SKU_080,1.0,2596.22,2596.22,0
2024-12-19,SKU_082,,,1033.02,0
2024-12-19,SKU_083,4.0,36609.88,9152.47,0
2024-12-19,SKU_087,1.0,3016.54,3016.54,0
2024-12-19,SKU_089,2.0,4100.42,2050.21,0
2024-12-19,SKU_090,2.0,6325.44,3162.72,0
2024-12-19,SKU_092,1.0,2436.78,2436.78,0
2024-12-19,SKU_093,1.0,7336.88,7336.88,0
2024-12-19,SKU_094,2.0,1465.96,732.98,0
2024-12-19,SKU_095,6.0,32268.24,5378.04,0
2024-12-19,SKU_096,2.0,12497.0,6248.5,0
2024-12-19,SKU_097,11.0,40111.72,3646.52,0
2024-12-19,SKU_098,5.0,15125.45,3025.09,0
2024-12-19,SKU_099,7.0,33509.14,4787.02,0
2024-12-19,SKU_100,1.0,3659.7,3659.7,0
2024-12-19,SKU_102,2.0,9322.98,4661.49,0
2024-12-19,SKU_103,2.0,1218.7,609.35,0
2024-12-19,SKU_104,2.0,14539.22,7269.61,0
2024-12-19,SKU_106,1.0,2106.1,2106.1,0
2024-12-19,SKU_107,1.0,5578.31,5578.31,0
2024-12-19,SKU_108,1.0,8047.99,8047.99,0
2024-12-19,SKU_113,1.0,1691.11,1691.11,0
2024-12-19,SKU_114,1.0,3813.08,3813.08,0
2024-12-19,SKU_115,1.0,1067.68,1067.68,0
2024-12-19,SKU_116,2.0,3653.28,1826.64,0
2024-12-19,SKU_120,4.0,3937.24,984.31,0
2024-12-19,SKU_124,1.0,1421.47,1421.47,0
2024-12-19,SKU_126,1.0,336.21,336.21,1
2024-12-19,SKU_128,1.0,4175.75,4175.75,0
2024-12-19,SKU_129,1.0,3002.02,3002.02,0
2024-12-19,SKU_131,1.0,3113.78,3113.78,0
2024-12-19,SKU_132,11.0,21059.72,1914.52,0
2024-12-19,SKU_133,1.0,6992.93,6992.93,0
2024-12-19,SKU_134,4.0,23800.96,5950.24,0
2024-12-19,SKU_136,2.0,10114.48,5057.24,0
2024-12-19,SKU_137,3.0,15388.44,5129.48,0
2024-12-19,SKU_138,1.0,626.7,626.7,0
2024-12-19,SKU_140,2.0,12974.16,6487.08,0
2024-12-19,SKU_141,1.0,8657.36,8657.36,0
2024-12-19,SKU_142,3.0,20928.87,6976.29,0
2024-12-19,SKU_143,2.0,14641.02,7320.51,0
2024-12-19,SKU_145,3.0,20391.72,6797.24,0
2024-12-19,SKU_146,2.0,10495.78,5247.89,0
2024-12-19,SKU_147,1.0,6936.26,6936.26,0
2024-12-19,SKU_149,1.0,5225.52,5225.52,0
2024-12-19,SKU_150,2.0,4911.8,2455.9,0
2024-12-19,SKU_152,1.0,4026.12,4026.12,0
2024-12-19,SKU_155,2.0,9249.52,4624.76,0
2024-12-19,SKU_156,1.0,6221.33,6221.33,0
2024-12-19,SKU_157,1.0,8462.06,8462.06,0
2024-12-19,SKU_160,2.0,3976.46,1988.23,0
2024-12-19,SKU_161,2.0,9359.5,4679.75,0
2024-12-19,SKU_163,2.0,5558.14,2779.07,0
2024-12-19,SKU_164,11.0,72455.79,6586.89,0
2024-12-19,SKU_165,1.0,3046.53,3046.53,0
2024-12-19,SKU_166,1.0,2005.02,2005.02,0
2024-12-19,SKU_167,3.0,21569.76,7189.92,1
2024-12-19,SKU_168,2.0,4504.2,2252.1,0
2024-12-19,SKU_169,1.0,3710.4,3710.4,0
2024-12-19,SKU_170,1.0,3860.66,3860.66,0
2024-12-19,SKU_171,6.0,7653.24,1275.54,0
2024-12-19,SKU_173,2.0,7088.32,3544.16,0
2024-12-19,SKU_174,3.0,13731.33,4577.11,0
2024-12-19,SKU_175,5.0,8774.5,1754.9,0
2024-12-19,SKU_176,9.0,32692.05,3632.45,0
2024-12-19,SKU_177,1.0,817.55,817.55,0
2024-12-19,SKU_179,2.0,6746.26,3373.13,0
2024-12-19,SKU_180,3.0,13386.48,4462.16,0
2024-12-19,SKU_181,3.0,3595.56,1198.52,0
2024-12-19,SKU_182,1.0,2835.5,2835.5,0
2024-12-19,SKU_183,1.0,1922.32,1922.32,0
2024-12-19,SKU_184,1.0,1450.88,1450.88,0
2024-12-19,SKU_185,1.0,6646.24,6646.24,0
2024-12-19,SKU_186,17.0,90077.39,5298.67,1
2024-12-19,SKU_187,8.0,20799.04,2599.88,0
2024-12-19,SKU_191,1.0,4654.87,4654.87,0
2024-12-19,SKU_192,1.0,1546.05,1546.05,0
2024-12-19,SKU_193,1.0,8292.89,8292.89,0
2024-12-19,SKU_194,1.0,945.38,945.38,0
2024-12-19,SKU_196,1.0,864.3,864.3,1
2024-12-19,SKU_197,3.0,9707.22,3235.74,0
2024-12-19,SKU_198,2.0,11784.32,5892.16,0
2024-12-20,SKU_001,,,6649.4,0
2024-12-20,SKU_002,1.0,7369.09,7369.09,0
2024-12-20,SKU_003,2.0,14155.5,7077.75,0
2024-12-20,SKU_004,1.0,4246.4,4246.4,0
2024-12-20,SKU_006,4.0,7380.16,1845.04,0
2024-12-20,SKU_008,6.0,13082.16,2180.36,0
2024-12-20,SKU_010,1.0,1955.3,1955.3,0
2024-12-20,SKU_011,2.0,8003.86,4001.93,0
2024-12-20,SKU_017,1.0,2494.82,2494.82,0
2024-12-20,SKU_018,1.0,3953.52,3953.52,0
2024-12-20,SKU_019,3.0,18867.87,6289.29,0
2024-12-20,SKU_020,7.0,5858.72,836.96,1
2024-12-20,SKU_023,4.0,8526.44,2131.61,0
2024-12-20,SKU_026,2.0,8843.82,4421.91,0
2024-12-20,SKU_029,3.0,5957.01,1985.67,0
2024-12-20,SKU_030,2.0,984.76,492.38,0
2024-12-20,SKU_032,3.0,7373.88,2457.96,0
2024-12-20,SKU_033,1.0,7546.12,7546.12,0
2024-12-20,SKU_034,1.0,6450.19,6450.19,0
2024-12-20,SKU_035,19.0,82055.11,4318.69,1
2024-12-20,SKU_036,2.0,12283.92,6141.96,0
2024-12-20,SKU_037,1.0,1762.01,1762.01,0
2024-12-20,SKU_038,2.0,2350.72,1175.36,0
2024-12-20,SKU_039,2.0,6612.02,3306.01,0
2024-12-20,SKU_042,1.0,6896.18,6896.18,0
2024-12-20,SKU_043,13.0,84782.1,6521.7,0
2024-12-20,SKU_044,1.0,4535.79,4535.79,0
2024-12-20,SKU_045,1.0,3931.32,3931.32,0
2024-12-20,SKU_049,1.0,5765.3,5765.3,0
2024-12-20,SKU_050,9.0,57331.35,6370.15,0
2024-12-20,SKU_051,6.0,43385.1,7230.85,1
2024-12-20,SKU_052,2.0,2756.0,1378.0,0
2024-12-20,SKU_054,1.0,4117.54,4117.54,0
2024-12-20,SKU_056,1.0,5109.45,5109.45,0
2024-12-20,SKU_057,2.0,7749.08,3874.54,0
2024-12-20,SKU_058,1.0,3684.38,3684.38,1
2024-12-20,SKU_059,1.0,5930.83,5930.83,0
2024-12-20,SKU_060,3.0,21644.37,7214.79,0
2024-12-20,SKU_062,1.0,8973.39,8973.39,0
2024-12-20,SKU_063,1.0,2278.18,2278.18,0
2024-12-20,SKU_064,1.0,8565.65,8565.65,0
2024-12-20,SKU_065,1.0,2068.28,2068.28,0
2024-12-20,SKU_066,3.0,1504.68,501.56,0
2024-12-20,SKU_068,6.0,21389.16,3564.86,0
2024-12-20,SKU_069,3.0,19958.46,6652.82,1
2024-12-20,SKU_070,12.0,89858.28,7488.19,0
2024-12-20,SKU_071,9.0,35427.06,3936.34,0
2024-12-20,SKU_072,3.0,19091.85,6363.95,0
2024-12-20,SKU_073,11.0,12007.6,1091.6,0
2024-12-20,SKU_074,1.0,515.42,515.42,0
2024-12-20,SKU_075,2.0,12132.2,6066.1,0
2024-12-20,SKU_076,11.0,20285.87,1844.17,0
2024-12-20,SKU_077,15.0,16930.95,1128.73,0
2024-12-20,SKU_078,7.0,16163.91,2309.13,0
2024-12-20,SKU_079,4.0,29416.52,7354.13,0
2024-12-20,SKU_080,2.0,5192.44,2596.22,0
2024-12-20,SKU_082,6.0,6198.12,1033.02,0
2024-12-20,SKU_083,2.0,16647.66,8323.83,1
2024-12-20,SKU_085,1.0,8119.3,8119.3,0
2024-12-20,SKU_086,2.0,12228.54,6114.27,0
2024-12-20,SKU_087,2.0,6033.08,3016.54,0
2024-12-20,SKU_089,6.0,12301.26,2050.21,0
2024-12-20,SKU_090,1.0,3162.72,3162.72,0
2024-12-20,SKU_091,1.0,4948.92,4948.92,0
2024-12-20,SKU_093,1.0,7336.88,7336.88,0
2024-12-20,SKU_094,2.0,1465.96,732.98,0
2024-12-20,SKU_095,5.0,26890.2,5378.04,0
2024-12-20,SKU_096,1.0,6248.5,6248.5,0
2024-12-20,SKU_097,19.0,69283.88,3646.52,0
2024-12-20,SKU_098,11.0,28548.85,2595.35,1
2024-12-20,SKU_099,13.0,62231.26,4787.02,0
2024-12-20,SKU_100,1.0,3659.7,3659.7,0
2024-12-20,SKU_102,1.0,4661.49,4661.49,0
2024-12-20,SKU_103,2.0,1218.7,609.35,0
2024-12-20,SKU_104,2.0,14539.22,7269.61,0
2024-12-20,SKU_105,2.0,12290.78,6145.39,0
2024-12-20,SKU_106,1.0,2106.1,2106.1,0
2024-12-20,SKU_107,1.0,5578.31,5578.31,0
2024-12-20,SKU_108,7.0,52325.77,7475.11,1
2024-12-20,SKU_109,1.0,3513.68,3513.68,1
2024-12-20,SKU_110,1.0,1624.38,1624.38,0
2024-12-20,SKU_111,1.0,5382.94,5382.94,0
2024-12-20,SKU_113,1.0,1691.11,1691.11,0
2024-12-20,SKU_116,6.0,10959.84,1826.64,0
2024-12-20,SKU_117,1.0,8246.88,8246.88,0
2024-12-20,SKU_119,1.0,1771.84,1771.84,0
2024-12-20,SKU_120,2.0,1968.62,984.31,0
2024-12-20,SKU_123,1.0,2889.91,2889.91,1
2024-12-20,SKU_124,1.0,1231.65,1231.65,1
2024-12-20,SKU_128,1.0,4175.75,4175.75,0
2024-12-20,SKU_129,2.0,6004.04,3002.02,0
2024-12-20,SKU_130,1.0,3856.77,3856.77,0
2024-12-20,SKU_131,2.0,6227.56,3113.78,0
2024-12-20,SKU_132,13.0,24888.76,1914.52,0
2024-12-20,SKU_134,3.0,17850.72,5950.24,0
2024-12-20,SKU_135,1.0,4281.66,4281.66,0
2024-12-20,SKU_137,5.0,25647.4,5129.48,0
2024-12-20,SKU_138,4.0,2506.8,626.7,0
2024-12-20,SKU_140,,,6487.08,0
2024-12-20,SKU_141,1.0,7474.68,7474.68,1
2024-12-20,SKU_142,1.0,6976.29,6976.29,0
2024-12-20,SKU_143,8.0,58564.08,7320.51,0
2024-12-20,SKU_144,2.0,3052.76,1526.38,0
2024-12-20,SKU_145,4.0,27188.96,6797.24,0
2024-12-20,SKU_146,4.0,20991.56,5247.89,0
2024-12-20,SKU_150,2.0,4911.8,2455.9,0
2024-12-20,SKU_151,2.0,13268.58,6634.29,0
2024-12-20,SKU_152,2.0,8052.24,4026.12,0
2024-12-20,SKU_153,3.0,11675.07,3891.69,0
2024-12-20,SKU_154,2.0,12272.76,6136.38,0
2024-12-20,SKU_155,1.0,4624.76,4624.76,0
2024-12-20,SKU_160,1.0,1988.23,1988.23,0
2024-12-20,SKU_161,1.0,4679.75,4679.75,0
2024-12-20,SKU_163,3.0,8337.21,2779.07,0
2024-12-20,SKU_164,12.0,79042.68,6586.89,0
2024-12-20,SKU_165,1.0,3046.53,3046.53,0
2024-12-20,SKU_166,1.0,2005.02,2005.02,0
2024-12-20,SKU_167,4.0,32333.6,8083.4,0
2024-12-20,SKU_169,3.0,11131.2,3710.4,0
2024-12-20,SKU_170,1.0,3860.66,3860.66,0
2024-12-20,SKU_171,3.0,3826.62,1275.54,0
2024-12-20,SKU_172,1.0,2542.89,2542.89,0
2024-12-20,SKU_173,1.0,3544.16,3544.16,0
2024-12-20,SKU_174,2.0,9154.22,4577.11,0
2024-12-20,SKU_175,7.0,11219.74,1602.82,1
2024-12-20,SKU_176,17.0,61751.65,3632.45,0
2024-12-20,SKU_179,1.0,3373.13,3373.13,0
2024-12-20,SKU_180,1.0,4462.16,4462.16,0
2024-12-20,SKU_181,1.0,1198.52,1198.52,0
2024-12-20,SKU_182,2.0,5671.0,2835.5,0
2024-12-20,SKU_183,1.0,1922.32,1922.32,0
2024-12-20,SKU_184,1.0,1450.88,1450.88,0
2024-12-20,SKU_186,12.0,70607.28,5883.94,0
2024-12-20,SKU_187,15.0,38998.2,2599.88,0
2024-12-20,SKU_188,2.0,10948.02,5474.01,0
2024-12-20,SKU_191,1.0,4654.87,4654.87,0
2024-12-20,SKU_192,5.0,7730.25,1546.05,0
2024-12-20,SKU_193,1.0,8292.89,8292.89,0
2024-12-20,SKU_194,2.0,1890.76,945.38,0
2024-12-20,SKU_196,1.0,988.46,988.46,0
2024-12-20,SKU_197,8.0,25885.92,3235.74,0
2024-12-20,SKU_200,1.0,5958.29,5958.29,0
2024-12-21,SKU_001,1.0,6129.29,6129.29,1
2024-12-21,SKU_003,3.0,19700.67,6566.89,1
2024-12-21,SKU_004,4.0,16985.6,4246.4,0
2024-12-21,SKU_005,1.0,769.19,769.19,0
2024-12-21,SKU_006,2.0,3690.08,1845.04,0
2024-12-21,SKU_007,11.0,60210.48,5473.68,0
2024-12-21,SKU_008,2.0,4360.72,2180.36,0
2024-12-21,SKU_009,2.0,11615.28,5807.64,0
2024-12-21,SKU_011,1.0,4001.93,4001.93,0
2024-12-21,SKU_014,7.0,8591.38,1227.34,0
2024-12-21,SKU_016,2.0,12053.84,6026.92,1
2024-12-21,SKU_019,3.0,18867.87,6289.29,0
2024-12-21,SKU_020,6.0,5295.78,882.63,0
2024-12-21,SKU_023,2.0,4263.22,2131.61,0
2024-12-21,SKU_025,2.0,8311.34,4155.67,0
2024-12-21,SKU_026,1.0,4421.91,4421.91,0
2024-12-21,SKU_028,2.0,4008.22,2004.11,0
2024-12-21,SKU_030,3.0,1477.14,492.38,0
2024-12-21,SKU_032,4.0,9831.84,2457.96,0
2024-12-21,SKU_033,4.0,27940.6,6985.15,1
2024-12-21,SKU_034,2.0,12900.38,6450.19,0
2024-12-21,SKU_035,11.0,50066.61,4551.51,0
2024-12-21,SKU_036,8.0,49135.68,6141.96,0
2024-12-21,SKU_037,1.0,1762.01,1762.01,0
2024-12-21,SKU_038,6.0,7052.16,1175.36,0
2024-12-21,SKU_039,1.0,3306.01,3306.01,0
2024-12-21,SKU_040,1.0,789.14,789.14,0
2024-12-21,SKU_041,2.0,18475.5,9237.75,0
2024-12-21,SKU_042,1.0,5922.6,5922.6,1
2024-12-21,SKU_043,22.0,143477.4,6521.7,0
2024-12-21,SKU_044,1.0,4535.79,4535.79,0
2024-12-21,SKU_045,1.0,3931.32,3931.32,0
2024-12-21,SKU_046,2.0,11441.32,5720.66,0
2024-12-21,SKU_050,10.0,63701.5,6370.15,0
2024-12-21,SKU_051,3.0,24585.39,8195.13,0
2024-12-21,SKU_052,4.0,5512.0,1378.0,0
2024-12-21,SKU_053,3.0,8405.49,2801.83,0
2024-12-21,SKU_054,9.0,34985.88,3887.32,1
2024-12-21,SKU_056,3.0,15328.35,5109.45,0
2024-12-21,SKU_057,3.0,11623.62,3874.54,0
2024-12-21,SKU_058,2.0,7410.46,3705.23,1
2024-12-21,SKU_059,2.0,11861.66,5930.83,0
2024-12-21,SKU_060,3.0,21644.37,7214.79,0
2024-12-21,SKU_062,2.0,17946.78,8973.39,0
2024-12-21,SKU_063,1.0,2278.18,2278.18,0
2024-12-21,SKU_064,2.0,17131.3,8565.65,0
2024-12-21,SKU_066,5.0,2507.8,501.56,0
2024-12-21,SKU_067,1.0,1032.18,1032.18,0
2024-12-21,SKU_068,5.0,17824.3,3564.86,0
2024-12-21,SKU_069,3.0,22746.93,7582.31,0
2024-12-21,SKU_070,13.0,97346.47,7488.19,0
2024-12-21,SKU_071,17.0,66917.78,3936.34,0
2024-12-21,SKU_072,4.0,25455.8,6363.95,0
2024-12-21,SKU_073,20.0,21832.0,1091.6,0
2024-12-21,SKU_074,3.0,1546.26,515.42,0
2024-12-21,SKU_075,3.0,18198.3,6066.1,0
2024-12-21,SKU_076,4.0,7376.68,1844.17,0
2024-12-21,SKU_077,18.0,20317.14,1128.73,0
2024-12-21,SKU_078,4.0,9236.52,2309.13,0
2024-12-21,SKU_079,5.0,36770.65,7354.13,0
2024-12-21,SKU_080,3.0,7788.66,2596.22,0
2024-12-21,SKU_081,1.0,9252.86,9252.86,0
2024-12-21,SKU_082,4.0,4132.08,1033.02,0
2024-12-21,SKU_083,6.0,54914.82,9152.47,0
2024-12-21,SKU_084,8.0,39682.0,4960.25,0
2024-12-21,SKU_086,1.0,6114.27,6114.27,0
2024-12-21,SKU_087,2.0,6033.08,3016.54,0
2024-12-21,SKU_089,9.0,18451.89,2050.21,0
2024-12-21,SKU_090,1.0,3162.72,3162.72,0
2024-12-21,SKU_093,1.0,7336.88,7336.88,0
2024-12-21,SKU_094,4.0,2931.92,732.98,0
2024-12-21,SKU_095,9.0,48402.36,5378.04,0
2024-12-21,SKU_096,1.0,6248.5,6248.5,0
2024-12-21,SKU_097,14.0,51051.28,3646.52,0
2024-12-21,SKU_098,9.0,27225.81,3025.09,0
2024-12-21,SKU_099,20.0,95740.4,4787.02,0
2024-12-21,SKU_100,1.0,3659.7,3659.7,0
2024-12-21,SKU_102,2.0,9322.98,4661.49,0
2024-12-21,SKU_104,2.0,14539.22,7269.61,0
2024-12-21,SKU_105,2.0,12290.78,6145.39,0
2024-12-21,SKU_106,2.0,4212.2,2106.1,0
2024-12-21,SKU_108,4.0,32191.96,8047.99,0
2024-12-21,SKU_110,1.0,1624.38,1624.38,0
2024-12-21,SKU_113,7.0,11837.77,1691.11,0
2024-12-21,SKU_114,1.0,3813.08,3813.08,0
2024-12-21,SKU_115,2.0,2135.36,1067.68,0
2024-12-21,SKU_116,1.0,1826.64,1826.64,0
